Year,Platform,Genre,GlobalSales
2003,PS2,Strategy,0.19
2003,PS2,Sports,0.19
2003,PS2,Misc,0.19
2003,GC,Action,0.19
2003,PS2,Strategy,0.19
2003,PS2,Shooter,0.19
2003,XB,Sports,0.19
2003,PS2,Role-Playing,0.19
2003,GBA,Sports,0.18
2003,PS2,Role-Playing,0.18
2003,XB,Action,0.18
2003,PS2,Action,0.18
2003,PS2,Adventure,0.18
2003,PS2,Misc,0.18
2003,PS2,Racing,0.18
2003,GBA,Sports,0.18
2003,PS2,Misc,0.18
2003,GBA,Platform,0.18
2003,XB,Sports,0.18
2003,XB,Sports,0.17
2003,GC,Platform,0.17
2003,XB,Shooter,0.17
2003,XB,Misc,0.17
2003,XB,Shooter,0.17
2003,PS2,Strategy,0.17
2003,PS2,Action,0.17
2003,PS2,Role-Playing,0.17
2003,GC,Platform,0.17
2003,XB,Action,0.17
2003,XB,Action,0.17
2003,GBA,Shooter,0.17
2003,XB,Action,0.17
2003,GC,Platform,0.17
2003,XB,Fighting,0.17
2003,PS2,Role-Playing,0.17
2003,GC,Misc,0.17
2003,PS2,Sports,0.16
2003,PS2,Adventure,0.16
2003,PS2,Simulation,0.16
2003,GBA,Action,0.16
2003,GC,Racing,0.16
2003,XB,Strategy,0.16
2003,PS2,Action,0.16
2003,XB,Action,0.16
2003,PS2,Sports,0.16
2003,PS2,Misc,0.16
2003,PS2,Fighting,0.16
2003,GBA,Racing,0.16
2003,GC,Sports,0.16
2003,PS2,Shooter,0.16
2003,GBA,Fighting,0.15
2003,PS2,Shooter,0.15
2003,GC,Racing,0.15
2003,GC,Sports,0.15
2003,GC,Platform,0.15
2003,GBA,Action,0.15
2003,GC,Action,0.15
2003,XB,Sports,0.15
2003,XB,Racing,0.15
2003,PS2,Shooter,0.15
2003,XB,Role-Playing,0.15
2003,GBA,Shooter,0.15
2003,GC,Shooter,0.15
2003,GBA,Role-Playing,0.15
2003,XB,Action,0.14
2003,GBA,Platform,0.14
2003,PS2,Puzzle,0.14
2003,XB,Action,0.14
2003,PC,Role-Playing,0.14
2003,XB,Platform,0.14
2003,GC,Action,0.14
2003,GBA,Action,0.14
2003,XB,Action,0.14
2003,GBA,Racing,0.14
2003,XB,Sports,0.14
2003,XB,Racing,0.14
2003,XB,Strategy,0.14
2003,XB,Racing,0.13
2003,PS2,Role-Playing,0.13
2003,GBA,Shooter,0.13
2003,XB,Action,0.13
2003,XB,Platform,0.13
2003,XB,Strategy,0.13
2003,GC,Action,0.13
2003,PS2,Action,0.13
2003,GBA,Shooter,0.13
2003,PS2,Racing,0.13
2003,PS2,Shooter,0.13
2003,GC,Sports,0.13
2003,XB,Sports,0.13
2003,XB,Shooter,0.13
2003,GC,Shooter,0.13
2003,XB,Shooter,0.13
2003,GBA,Racing,0.12
2003,PS2,Strategy,0.12
2003,PS2,Racing,0.12
2003,XB,Shooter,0.12
2003,XB,Platform,0.12
2003,GBA,Sports,0.12
2003,GC,Platform,0.12
2003,PS2,Racing,0.12
2003,PS2,Action,0.12
2003,GBA,Misc,0.12
2003,PS2,Fighting,0.12
2003,GC,Sports,0.12
2003,XB,Sports,0.12
2003,PS2,Action,0.12
2003,XB,Action,0.12
2003,XB,Action,0.12
2003,PS2,Racing,0.11
2003,PS2,Role-Playing,0.11
2003,GBA,Misc,0.11
2003,XB,Action,0.11
2003,XB,Action,0.11
2003,XB,Platform,0.11
2003,XB,Sports,0.11
2003,XB,Sports,0.11
2003,GC,Action,0.11
2003,PS2,Simulation,0.11
2003,PS2,Fighting,0.11
2003,XB,Sports,0.11
2003,PS2,Strategy,0.11
2003,XB,Misc,0.11
2003,GC,Racing,0.11
2003,XB,Shooter,0.11
2003,GBA,Simulation,0.11
2003,XB,Fighting,0.1
2003,GC,Sports,0.1
2003,XB,Platform,0.1
2003,PS2,Racing,0.1
2003,GC,Shooter,0.1
2003,GBA,Racing,0.1
2003,XB,Action,0.1
2003,PS2,Fighting,0.1
2003,XB,Adventure,0.1
2003,XB,Fighting,0.1
2003,PS2,Racing,0.1
2003,GC,Sports,0.1
2003,GC,Platform,0.1
2003,GBA,Action,0.1
2003,XB,Action,0.1
2003,XB,Misc,0.1
2003,PS2,Platform,0.1
2003,XB,Racing,0.1
2003,PS2,Sports,0.09
2003,PS2,Racing,0.09
2003,XB,Sports,0.09
2003,PS2,Sports,0.09
2003,PS2,Fighting,0.09
2003,GC,Platform,0.09
2003,PS2,Role-Playing,0.09
2003,PS2,Sports,0.09
2003,XB,Platform,0.09
2003,PS2,Action,0.09
2003,GBA,Action,0.09
2003,PS2,Racing,0.09
2003,GC,Shooter,0.09
2003,XB,Racing,0.09
2003,GBA,Action,0.09
2003,GBA,Racing,0.09
2003,GC,Shooter,0.09
2003,GBA,Action,0.08
2003,XB,Racing,0.08
2003,GBA,Role-Playing,0.08
2003,GBA,Strategy,0.08
2003,GBA,Misc,0.08
2003,XB,Strategy,0.08
2003,PS2,Shooter,0.08
2003,GBA,Role-Playing,0.08
2003,XB,Racing,0.08
2003,PS2,Misc,0.08
2003,GC,Racing,0.08
2003,GC,Action,0.08
2003,XB,Sports,0.08
2003,XB,Strategy,0.08
2003,GC,Action,0.08
2003,GC,Action,0.08
2003,XB,Shooter,0.08
2003,XB,Action,0.08
2003,GC,Shooter,0.08
2003,GC,Role-Playing,0.08
2003,GC,Racing,0.08
2003,GC,Action,0.08
2003,GC,Sports,0.08
2003,GC,Racing,0.08
2003,GC,Shooter,0.08
2003,PS2,Platform,0.07
2003,XB,Platform,0.07
2003,GC,Strategy,0.07
2003,PC,Simulation,0.07
2003,XB,Platform,0.07
2003,GC,Adventure,0.07
2003,GBA,Fighting,0.07
2003,GBA,Misc,0.07
2003,XB,Misc,0.07
2003,GBA,Platform,0.07
2003,GBA,Sports,0.07
2003,PS2,Strategy,0.07
2003,PC,Simulation,0.07
2003,XB,Action,0.07
2003,GC,Platform,0.07
2003,GC,Sports,0.07
2003,GC,Platform,0.07
2003,GC,Fighting,0.07
2003,PS2,Adventure,0.07
2003,GC,Action,0.07
2003,XB,Simulation,0.07
2003,GBA,Action,0.07
2003,XB,Racing,0.07
2003,GBA,Misc,0.07
2003,GC,Strategy,0.07
2003,XB,Sports,0.07
2003,XB,Action,0.06
2003,GBA,Action,0.06
2003,PS2,Racing,0.06
2003,GC,Action,0.06
2003,PS2,Racing,0.06
2003,PS2,Misc,0.06
2003,XB,Sports,0.06
2003,XB,Action,0.06
2003,GC,Platform,0.06
2003,GC,Action,0.06
2003,PS2,Misc,0.06
2003,PC,Strategy,0.06
2003,GBA,Platform,0.06
2003,GC,Action,0.06
2003,XB,Strategy,0.06
2003,GC,Action,0.06
2003,GBA,Action,0.06
2003,GC,Role-Playing,0.06
2003,XB,Racing,0.06
2003,XB,Racing,0.05
2003,XB,Action,0.05
2003,GC,Role-Playing,0.05
2003,GBA,Simulation,0.05
2003,XB,Shooter,0.05
2003,GC,Platform,0.05
2003,GC,Role-Playing,0.05
2003,PS2,Platform,0.05
2003,XB,Sports,0.05
2003,XB,Sports,0.05
2003,XB,Action,0.05
2003,GC,Platform,0.05
2003,XB,Racing,0.05
2003,GBA,Platform,0.05
2003,GBA,Sports,0.05
2003,GBA,Sports,0.05
2003,GC,Misc,0.05
2003,GC,Racing,0.05
2003,GBA,Action,0.05
2003,XB,Role-Playing,0.05
2003,GBA,Action,0.05
2003,GBA,Puzzle,0.05
2003,GC,Action,0.05
2003,PC,Simulation,0.05
2003,XB,Shooter,0.05
2003,PC,Racing,0.05
2003,GBA,Racing,0.05
2003,GC,Sports,0.05
2003,GC,Role-Playing,0.05
2003,GC,Fighting,0.05
2003,GC,Puzzle,0.05
2003,GBA,Action,0.05
2003,XB,Shooter,0.05
2003,XB,Platform,0.05
2003,GBA,Misc,0.05
2003,PC,Strategy,0.04
2003,PS2,Action,0.04
2003,GBA,Platform,0.04
2003,XB,Strategy,0.04
2003,XB,Racing,0.04
2003,XB,Fighting,0.04
2003,GC,Sports,0.04
2003,PC,Strategy,0.04
2003,PC,Action,0.04
2003,GBA,Platform,0.04
2003,PS2,Action,0.04
2003,PS2,Sports,0.04
2003,GBA,Platform,0.04
2003,PS2,Fighting,0.04
2003,GBA,Racing,0.04
2003,PC,Shooter,0.04
2003,XB,Racing,0.04
2003,PC,Strategy,0.04
2003,GBA,Platform,0.04
2003,PC,Strategy,0.04
2003,XB,Sports,0.04
2003,GBA,Sports,0.04
2003,XB,Shooter,0.04
2003,GBA,Misc,0.04
2003,XB,Role-Playing,0.04
2003,PS2,Misc,0.04
2003,PC,Shooter,0.04
2003,GBA,Fighting,0.03
2003,GBA,Action,0.03
2003,GC,Racing,0.03
2003,GC,Shooter,0.03
2003,PS2,Shooter,0.03
2003,GC,Racing,0.03
2003,GC,Shooter,0.03
2003,XB,Action,0.03
2003,GC,Action,0.03
2003,GC,Action,0.03
2003,PC,Simulation,0.03
2003,GBA,Racing,0.03
2003,GBA,Platform,0.03
2003,PC,Strategy,0.03
2003,PC,Platform,0.03
2003,GC,Sports,0.03
2003,XB,Racing,0.03
2003,GBA,Role-Playing,0.03
2003,XB,Strategy,0.03
2003,GBA,Platform,0.03
2003,XB,Platform,0.03
2003,GC,Racing,0.03
2003,GBA,Action,0.03
2003,XB,Racing,0.03
2003,GBA,Shooter,0.03
2003,XB,Sports,0.03
2003,PC,Shooter,0.03
2003,GC,Racing,0.03
2003,GC,Racing,0.03
2003,PC,Strategy,0.03
2003,GC,Shooter,0.03
2003,GBA,Racing,0.03
2003,XB,Puzzle,0.03
2003,GC,Action,0.03
2003,GBA,Action,0.03
2003,PS2,Shooter,0.03
2003,GBA,Racing,0.03
2003,PC,Simulation,0.03
2003,XB,Fighting,0.02
2003,GBA,Action,0.02
2003,GBA,Role-Playing,0.02
2003,XB,Racing,0.02
2003,PC,Simulation,0.02
2003,GC,Sports,0.02
2003,GC,Misc,0.02
2003,XB,Racing,0.02
2003,XB,Racing,0.02
2003,GC,Racing,0.02
2003,GBA,Sports,0.02
2003,XB,Racing,0.02
2003,PC,Shooter,0.02
2003,PC,Strategy,0.02
2003,GC,Racing,0.02
2003,PC,Adventure,0.02
2003,GC,Action,0.02
2003,XB,Adventure,0.02
2003,XB,Shooter,0.02
2003,GBA,Platform,0.02
2003,XB,Racing,0.02
2003,GC,Racing,0.02
2003,GC,Platform,0.02
2003,PC,Adventure,0.02
2003,GC,Strategy,0.02
2003,XB,Shooter,0.02
2003,XB,Shooter,0.02
2003,XB,Racing,0.02
2003,PC,Strategy,0.02
2003,GBA,Platform,0.02
2003,PS2,Racing,0.02
2003,GBA,Action,0.01
2003,GBA,Fighting,0.01
2003,XB,Racing,0.01
2003,XB,Racing,0.01
2003,GBA,Racing,0.01
2003,GC,Action,0.01
2003,GBA,Shooter,0.01
2003,GC,Shooter,0.01
2003,GC,Racing,0.01
2003,GC,Racing,0.01
2003,XB,Action,0.01
2003,XB,Action,0.01
2003,PC,Action,0.01
2003,GC,Shooter,0.01
2003,GBA,Racing,0.01
2003,GC,Puzzle,0.01
2003,GC,Shooter,0.01
2003,GBA,Platform,0.01
2004,PS2,Action,20.81
2004,PS2,Racing,11.66
2004,GBA,Role-Playing,10.49
2004,DS,Platform,10.42
2004,XB,Shooter,8.49
2004,PS2,Racing,6.9
2004,GBA,Role-Playing,6.41
2004,PC,Role-Playing,6.28
2004,PS2,Role-Playing,5.21
2004,PS2,Sports,4.53
2004,PS2,Action,4.23
2004,PS2,Sports,3.85
2004,PS2,Sports,3.7
2004,PS2,Shooter,3.61
2004,PS2,Action,3.41
2004,PS2,Misc,2.9
2004,PS2,Shooter,2.89
2004,PS2,Racing,2.68
2004,XB,Role-Playing,2.66
2004,PS2,Sports,2.62
2004,PS2,Sports,2.59
2004,PS2,Platform,2.57
2004,PC,Shooter,2.37
2004,PS2,Action,2.37
2004,PS2,Sports,2.37
2004,PS2,Shooter,2.31
2004,DS,Puzzle,2.31
2004,XB,Racing,2.28
2004,GC,Role-Playing,2.25
2004,PS2,Simulation,2.13
2004,GBA,Action,2.06
2004,PSP,Sports,1.96
2004,PS2,Fighting,1.94
2004,PS2,Role-Playing,1.93
2004,PS2,Racing,1.92
2004,PS2,Fighting,1.88
2004,PS2,Platform,1.86
2004,PS2,Misc,1.86
2004,PS2,Platform,1.85
2004,GBA,Role-Playing,1.85
2004,PS2,Platform,1.81
2004,PS2,Action,1.78
2004,PS2,Platform,1.76
2004,PS2,Fighting,1.76
2004,PS2,Simulation,1.76
2004,XB,Shooter,1.75
2004,GBA,Misc,1.75
2004,XB,Sports,1.72
2004,PS2,Simulation,1.71
2004,PS2,Sports,1.66
2004,GC,Misc,1.65
2004,PS2,Role-Playing,1.65
2004,GBA,Platform,1.64
2004,PS2,Action,1.64
2004,XB,Sports,1.63
2004,PS2,Sports,1.62
2004,PS2,Sports,1.61
2004,PS2,Sports,1.59
2004,PS2,Fighting,1.48
2004,XB,Action,1.48
2004,GBA,Platform,1.46
2004,PS2,Action,1.45
2004,PS2,Shooter,1.45
2004,PS2,Sports,1.44
2004,GBA,Platform,1.43
2004,GBA,Action,1.42
2004,PS2,Sports,1.42
2004,PSP,Racing,1.41
2004,PS2,Racing,1.41
2004,GBA,Platform,1.4
2004,XB,Role-Playing,1.37
2004,XB,Shooter,1.36
2004,PS2,Action,1.35
2004,PS2,Misc,1.35
2004,GC,Platform,1.34
2004,PS2,Sports,1.34
2004,PS2,Platform,1.33
2004,GC,Shooter,1.33
2004,PS2,Racing,1.33
2004,XB,Racing,1.31
2004,PS2,Shooter,1.29
2004,PS2,Role-Playing,1.28
2004,PS2,Action,1.27
2004,PS2,Action,1.25
2004,XB,Action,1.23
2004,PS2,Racing,1.23
2004,GBA,Platform,1.23
2004,GC,Sports,1.22
2004,XB,Shooter,1.21
2004,PS2,Racing,1.2
2004,GC,Strategy,1.2
2004,GBA,Role-Playing,1.19
2004,GBA,Puzzle,1.17
2004,PS2,Shooter,1.16
2004,PS2,Shooter,1.15
2004,GC,Racing,1.14
2004,XB,Shooter,1.13
2004,XB,Action,1.12
2004,PSP,Puzzle,1.11
2004,PS2,Shooter,1.08
2004,GBA,Action,1.06
2004,GC,Platform,1.02
2004,PS2,Action,1.02
2004,PS2,Misc,1
2004,XB,Sports,0.97
2004,XB,Sports,0.95
2004,PS2,Misc,0.95
2004,PS2,Shooter,0.94
2004,GC,Platform,0.94
2004,GBA,Racing,0.93
2004,XB,Misc,0.91
2004,PS2,Sports,0.9
2004,XB,Role-Playing,0.9
2004,XB,Sports,0.9
2004,GBA,Adventure,0.89
2004,GBA,Strategy,0.89
2004,PSP,Strategy,0.88
2004,PS2,Sports,0.88
2004,XB,Sports,0.85
2004,GC,Action,0.84
2004,GC,Action,0.84
2004,PS2,Sports,0.84
2004,GBA,Adventure,0.84
2004,GBA,Action,0.83
2004,GC,Action,0.81
2004,PS2,Shooter,0.81
2004,PS2,Shooter,0.8
2004,XB,Action,0.8
2004,DS,Racing,0.77
2004,XB,Racing,0.76
2004,PS2,Shooter,0.76
2004,XB,Fighting,0.76
2004,GBA,Adventure,0.76
2004,PS2,Action,0.75
2004,XB,Sports,0.75
2004,GBA,Platform,0.73
2004,XB,Strategy,0.73
2004,PS2,Puzzle,0.73
2004,GBA,Action,0.71
2004,PS2,Action,0.71
2004,GC,Sports,0.7
2004,PS2,Action,0.7
2004,GBA,Adventure,0.7
2004,GBA,Misc,0.69
2004,PS2,Role-Playing,0.68
2004,GBA,Action,0.68
2004,XB,Sports,0.68
2004,XB,Fighting,0.68
2004,PS2,Misc,0.68
2004,XB,Fighting,0.67
2004,XB,Sports,0.66
2004,GBA,Adventure,0.66
2004,PS2,Fighting,0.66
2004,PS2,Role-Playing,0.66
2004,GBA,Platform,0.66
2004,GBA,Platform,0.65
2004,GBA,Platform,0.64
2004,PS2,Platform,0.64
2004,PS2,Platform,0.64
2004,PS2,Shooter,0.64
2004,XB,Shooter,0.64
2004,GBA,Misc,0.64
2004,GBA,Misc,0.64
2004,PS2,Platform,0.64
2004,GBA,Simulation,0.63
2004,PS2,Platform,0.62
2004,GBA,Simulation,0.62
2004,PS2,Sports,0.62
2004,PS2,Racing,0.62
2004,GBA,Platform,0.61
2004,GBA,Misc,0.61
2004,GBA,Action,0.61
2004,GBA,Racing,0.6
2004,DS,Racing,0.6
2004,PS2,Racing,0.59
2004,XB,Sports,0.59
2004,PS2,Role-Playing,0.59
2004,PS2,Platform,0.59
2004,PS2,Role-Playing,0.58
2004,PS2,Role-Playing,0.58
2004,GBA,Adventure,0.58
2004,GBA,Action,0.57
2004,PS2,Fighting,0.57
2004,PS2,Action,0.57
2004,GBA,Puzzle,0.56
2004,GBA,Puzzle,0.56
2004,GBA,Misc,0.56
2004,PS2,Sports,0.56
2004,PS2,Sports,0.55
2004,XB,Platform,0.55
2004,XB,Shooter,0.55
2004,XB,Platform,0.54
2004,PS2,Racing,0.54
2004,GBA,Misc,0.54
2004,XB,Shooter,0.54
2004,PS2,Sports,0.54
2004,PS2,Misc,0.53
2004,GBA,Misc,0.53
2004,PS2,Sports,0.53
2004,PS2,Shooter,0.53
2004,XB,Misc,0.53
2004,XB,Sports,0.53
2004,PS2,Platform,0.53
2004,GC,Role-Playing,0.53
2004,GBA,Action,0.52
2004,PSP,Action,0.51
2004,XB,Misc,0.51
2004,GBA,Fighting,0.51
2004,XB,Sports,0.51
2004,PS2,Action,0.51
2004,GBA,Action,0.5
2004,PS2,Strategy,0.5
2004,DS,Action,0.5
2004,XB,Fighting,0.5
2004,PS2,Action,0.5
2004,PS2,Role-Playing,0.5
2004,GC,Sports,0.5
2004,GBA,Sports,0.49
2004,XB,Shooter,0.49
2004,PS2,Sports,0.49
2004,GBA,Racing,0.48
2004,XB,Sports,0.48
2004,PS2,Fighting,0.47
2004,GC,Action,0.47
2004,GBA,Puzzle,0.46
2004,GBA,Platform,0.46
2004,XB,Racing,0.45
2004,PS2,Sports,0.45
2004,GBA,Misc,0.45
2004,GBA,Racing,0.45
2004,PS2,Action,0.45
2004,GC,Sports,0.45
2004,GC,Fighting,0.45
2004,PS2,Action,0.45
2004,GBA,Sports,0.45
2004,PS2,Misc,0.44
2004,PS2,Action,0.44
2004,PS2,Action,0.44
2004,DS,Simulation,0.44
2004,XB,Racing,0.44
2004,GC,Fighting,0.44
2004,GBA,Action,0.44
2004,GBA,Adventure,0.43
2004,GBA,Racing,0.43
2004,PS2,Role-Playing,0.43
2004,GBA,Misc,0.43
2004,PS2,Sports,0.43
2004,GBA,Platform,0.42
2004,XB,Sports,0.42
2004,PS2,Racing,0.42
2004,GBA,Action,0.42
2004,GBA,Platform,0.42
2004,PS2,Sports,0.42
2004,GC,Shooter,0.42
2004,XB,Simulation,0.42
2004,GC,Platform,0.42
2004,GBA,Misc,0.42
2004,XB,Role-Playing,0.42
2004,PS2,Misc,0.42
2004,PS2,Action,0.42
2004,GC,Action,0.4
2004,PS2,Misc,0.4
2004,GC,Simulation,0.4
2004,GBA,Action,0.4
2004,PS2,Strategy,0.4
2004,GC,Shooter,0.4
2004,PS2,Fighting,0.39
2004,GC,Misc,0.39
2004,GBA,Sports,0.39
2004,XB,Sports,0.38
2004,PS2,Racing,0.38
2004,GBA,Action,0.38
2004,PS2,Misc,0.38
2004,GC,Action,0.38
2004,PS2,Sports,0.37
2004,GC,Role-Playing,0.37
2004,GC,Shooter,0.36
2004,XB,Simulation,0.36
2004,PS2,Sports,0.36
2004,PS2,Sports,0.36
2004,PS2,Sports,0.35
2004,PS2,Platform,0.35
2004,GC,Sports,0.35
2004,GBA,Platform,0.34
2004,PS2,Adventure,0.34
2004,GBA,Platform,0.34
2004,XB,Shooter,0.34
2004,XB,Simulation,0.34
2004,PS2,Adventure,0.34
2004,PSP,Misc,0.33
2004,GC,Platform,0.33
2004,GBA,Platform,0.33
2004,PS2,Misc,0.33
2004,GBA,Action,0.32
2004,PS2,Action,0.32
2004,PS2,Misc,0.32
2004,XB,Strategy,0.32
2004,PS2,Action,0.32
2004,XB,Strategy,0.31
2004,XB,Misc,0.31
2004,PC,Simulation,0.3
2004,PS2,Fighting,0.3
2004,GBA,Action,0.3
2004,GC,Action,0.3
2004,PS2,Sports,0.3
2004,PS2,Platform,0.29
2004,GC,Role-Playing,0.29
2004,DS,Simulation,0.29
2004,DS,Puzzle,0.29
2004,PS2,Role-Playing,0.29
2004,PS2,Shooter,0.29
2004,GC,Platform,0.29
2004,GBA,Simulation,0.28
2004,PS2,Action,0.28
2004,PS2,Fighting,0.28
2004,XB,Sports,0.28
2004,GC,Action,0.28
2004,PC,Strategy,0.28
2004,GC,Fighting,0.27
2004,PS2,Role-Playing,0.27
2004,PS2,Sports,0.27
2004,PS2,Action,0.27
2004,XB,Racing,0.27
2004,PS2,Role-Playing,0.27
2004,PS2,Shooter,0.27
2004,PS2,Strategy,0.27
2004,GBA,Misc,0.27
2004,PS2,Racing,0.26
2004,DS,Sports,0.26
2004,GBA,Adventure,0.26
2004,PS2,Simulation,0.26
2004,DS,Puzzle,0.26
2004,GBA,Action,0.26
2004,GBA,Misc,0.26
2004,PS2,Fighting,0.26
2004,GC,Platform,0.26
2004,PS2,Racing,0.26
2004,XB,Role-Playing,0.26
2004,GC,Sports,0.26
2004,GBA,Misc,0.25
2004,XB,Shooter,0.25
2004,GBA,Misc,0.25
2004,XB,Misc,0.25
2004,PS2,Role-Playing,0.25
2004,GBA,Racing,0.25
2004,GBA,Shooter,0.25
2004,XB,Racing,0.24
2004,GBA,Misc,0.24
2004,GC,Role-Playing,0.24
2004,GBA,Platform,0.24
2004,GBA,Action,0.24
2004,GBA,Adventure,0.24
2004,PS2,Role-Playing,0.24
2004,PS2,Misc,0.23
2004,PS2,Racing,0.23
2004,XB,Action,0.23
2004,GBA,Role-Playing,0.23
2004,XB,Misc,0.23
2004,PS2,Adventure,0.23
2004,GC,Fighting,0.22
2004,XB,Shooter,0.22
2004,PS2,Shooter,0.22
2004,GC,Sports,0.22
2004,GBA,Sports,0.22
2004,PS2,Fighting,0.22
2004,GBA,Platform,0.22
2004,GBA,Misc,0.22
2004,GBA,Misc,0.22
2004,GBA,Role-Playing,0.22
2004,XB,Action,0.22
2004,GC,Action,0.22
2004,XB,Shooter,0.22
2004,PS2,Role-Playing,0.22
2004,GC,Action,0.22
2004,PS2,Racing,0.21
2004,PS2,Racing,0.21
2004,PS2,Role-Playing,0.21
2004,XB,Action,0.21
2004,PS2,Shooter,0.21
2004,PS2,Action,0.21
2004,GBA,Platform,0.21
2004,XB,Shooter,0.21
2004,GBA,Misc,0.21
2004,XB,Sports,0.21
2004,GBA,Action,0.2
2004,PS2,Fighting,0.2
2004,PS2,Racing,0.2
2004,PS2,Platform,0.2
2004,PS2,Sports,0.2
2004,GC,Platform,0.2
2004,GC,Platform,0.2
2004,PC,Shooter,0.2
2004,XB,Action,0.2
2004,GC,Sports,0.2
2004,PS2,Misc,0.2
2004,PS2,Misc,0.2
2004,PS2,Action,0.2
2004,GC,Misc,0.2
2004,GC,Action,0.2
2004,XB,Action,0.19
2004,PS2,Racing,0.19
2004,PS2,Misc,0.19
2004,GBA,Adventure,0.19
2004,XB,Role-Playing,0.19
2004,GC,Action,0.19
2004,PS2,Action,0.19
2004,XB,Action,0.19
2004,DS,Misc,0.19
2004,GBA,Adventure,0.19
2004,PS2,Fighting,0.18
2004,PS2,Simulation,0.18
2004,PS2,Shooter,0.18
2004,GBA,Misc,0.18
2004,XB,Shooter,0.18
2004,PS2,Role-Playing,0.18
2004,XB,Sports,0.18
2004,XB,Action,0.18
2004,GBA,Misc,0.18
2004,PS2,Fighting,0.18
2004,GBA,Sports,0.18
2004,GBA,Misc,0.17
2004,PS2,Sports,0.17
2004,XB,Shooter,0.17
2004,XB,Action,0.17
2004,GBA,Misc,0.17
2004,PSP,Misc,0.17
2004,GBA,Misc,0.17
2004,GBA,Misc,0.17
2004,GBA,Action,0.17
2004,GBA,Adventure,0.17
2004,PS2,Action,0.17
2004,GBA,Misc,0.17
2004,PS2,Shooter,0.17
2004,PS2,Sports,0.17
2004,DS,Puzzle,0.17
2004,PS2,Misc,0.17
2004,XB,Adventure,0.17
2004,XB,Racing,0.17
2004,PS2,Sports,0.16
2004,GC,Misc,0.16
2004,XB,Sports,0.16
2004,PS2,Adventure,0.16
2004,PS2,Shooter,0.16
2004,XB,Sports,0.16
2004,PS2,Role-Playing,0.15
2004,XB,Platform,0.15
2004,XB,Racing,0.15
2004,PS2,Misc,0.15
2004,GC,Shooter,0.15
2004,XB,Fighting,0.15
2004,XB,Shooter,0.15
2004,GBA,Misc,0.15
2004,XB,Shooter,0.15
2004,XB,Action,0.15
2004,GBA,Misc,0.15
2004,DS,Racing,0.15
2004,PSP,Fighting,0.15
2004,XB,Platform,0.15
2004,GBA,Sports,0.15
2004,DS,Sports,0.15
2004,XB,Fighting,0.15
2004,GBA,Action,0.15
2004,PS2,Adventure,0.14
2004,PS2,Role-Playing,0.14
2004,GC,Sports,0.14
2004,PS2,Misc,0.14
2004,PSP,Role-Playing,0.14
2004,XB,Racing,0.14
2004,GBA,Role-Playing,0.14
2004,DS,Puzzle,0.14
2004,XB,Platform,0.14
2004,PS2,Shooter,0.14
2004,XB,Fighting,0.14
2004,PSP,Misc,0.14
2004,GBA,Action,0.14
2004,PS2,Sports,0.14
2004,GC,Sports,0.14
2004,XB,Sports,0.14
2004,PS2,Action,0.13
2004,PS2,Misc,0.13
2004,XB,Platform,0.13
2004,XB,Misc,0.13
2004,GBA,Fighting,0.13
2004,PS2,Racing,0.13
2004,PS2,Adventure,0.13
2004,GBA,Racing,0.13
2004,PS2,Role-Playing,0.13
2004,GBA,Platform,0.13
2004,XB,Action,0.13
2004,GBA,Misc,0.13
2004,XB,Misc,0.13
2004,XB,Racing,0.13
2004,PS2,Sports,0.13
2004,GC,Role-Playing,0.12
2004,GC,Racing,0.12
2004,XB,Platform,0.12
2004,PS2,Adventure,0.12
2004,XB,Adventure,0.12
2004,XB,Fighting,0.12
2004,GBA,Shooter,0.12
2004,XB,Fighting,0.12
2004,XB,Adventure,0.12
2004,XB,Sports,0.11
2004,XB,Shooter,0.11
2004,GBA,Action,0.11
2004,XB,Shooter,0.11
2004,PS2,Sports,0.11
2004,XB,Action,0.11
2004,DS,Misc,0.11
2004,GBA,Strategy,0.11
2004,PS2,Simulation,0.11
2004,PS2,Strategy,0.11
2004,PS2,Action,0.11
2004,GBA,Adventure,0.11
2004,XB,Platform,0.11
2004,GC,Adventure,0.11
2004,PS2,Shooter,0.11
2004,PSP,Puzzle,0.11
2004,XB,Fighting,0.11
2004,GBA,Misc,0.11
2004,XB,Shooter,0.1
2004,PS2,Racing,0.1
2004,PC,Strategy,0.1
2004,GBA,Role-Playing,0.1
2004,GBA,Simulation,0.1
2004,PSP,Misc,0.1
2004,XB,Racing,0.1
2004,XB,Racing,0.1
2004,PC,Shooter,0.1
2004,GBA,Action,0.1
2004,XB,Fighting,0.1
2004,XB,Role-Playing,0.1
2004,PS2,Shooter,0.1
2004,XB,Shooter,0.1
2004,XB,Shooter,0.1
2004,XB,Action,0.1
2004,GBA,Adventure,0.1
2004,PS2,Simulation,0.1
2004,XB,Racing,0.1
2004,GBA,Platform,0.1
2004,PS2,Fighting,0.1
2004,GC,Sports,0.1
2004,XB,Racing,0.09
2004,PS2,Role-Playing,0.09
2004,PS2,Platform,0.09
2004,PS2,Shooter,0.09
2004,PS2,Fighting,0.09
2004,GC,Shooter,0.09
2004,DS,Puzzle,0.09
2004,XB,Misc,0.09
2004,XB,Sports,0.09
2004,XB,Sports,0.09
2004,XB,Racing,0.09
2004,XB,Racing,0.09
2004,XB,Sports,0.09
2004,XB,Misc,0.09
2004,XB,Action,0.09
2004,PC,Shooter,0.09
2004,GBA,Platform,0.09
